Date,Species,10th Percentile,90th Percentile,Minimum,Maximum,Mean,56-'59 AVERAGE,60-'69 AVERAGE,70-'79 AVERAGE,80-'89 AVERAGE,90-'99 AVERAGE,2000-2009 AVERAGE,2010-2020 AVERAGE,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Current Year
29-Jul,Steelhead,7.03,58.53,3.87,119.03,29.09,17.41,31.58,14.73,38.39,28.31,27.86,40.71,33.31,5.56,16.26,14.48,23.34,17.31,47.56,51.23,21.37,34.01,72.57,11.07,26.10,11.17,39.49,11.33,21.17,5.56,8.78,4.73,4.79,18.48,24.44,8.33,21.53,39.13,59.29,18.11,86.61,54.82,59.87,12.98,18.86,11.56,35.24,9.62,17.09,9.14,36.72,11.26,28.58,3.87,112.55,17.61,55.51,26.29,42.71,14.86,43.23,23.52,10.04,6.71,,,,21.09,42.77,33.24,26.60,39.40,70.34,14.17,119.03,17.7,22.7,6.13,
30-Jul,Steelhead,7.60,61.07,4.41,122.93,31.37,18.35,33.80,16.40,40.47,30.63,30.17,44.50,35.56,6.31,16.58,14.92,24.20,18.18,50.36,56.89,23.18,36.10,76.17,12.55,27.34,13.00,46.62,13.90,22.91,5.99,8.78,5.08,4.79,20.24,25.90,9.62,24.07,42.31,61.62,18.95,90.29,56.82,61.69,13.47,21.80,12.56,35.82,9.62,18.00,10.83,38.51,13.35,29.77,4.41,122.93,21.59,58.89,28.88,46.89,16.54,45.51,26.11,11.25,7.31,,,,23.82,54.17,35.75,30.37,41.79,77.98,14.62,122.89,19.33,24.26,6.35,
31-Jul,Steelhead,8.10,63.44,4.67,130.29,33.62,19.37,35.97,18.23,43.02,32.09,32.82,48.16,36.50,6.62,17.80,16.52,26.94,19.32,52.21,57.17,24.40,39.26,80.46,16.07,28.53,15.28,50.30,15.02,23.22,7.34,8.78,5.43,6.91,27.45,27.52,10.18,25.78,47.35,62.53,19.52,93.51,57.24,64.01,14.40,29.39,15.32,36.36,9.62,18.00,12.32,38.83,13.77,31.84,4.67,130.29,23.75,63.67,32.31,50.66,18.48,49.33,28.29,11.89,7.93,,,,26.27,61.41,40.69,32.40,45.57,83.05,15.29,128.74,21.44,26.71,6.35,
01-Aug,Steelhead,8.87,69.23,5.20,134.49,35.95,20.49,37.62,20.10,46.09,34.00,35.47,51.70,37.69,6.62,19.08,18.54,28.52,20.44,52.85,58.65,25.83,42.35,85.23,16.60,28.87,16.78,54.71,17.80,26.22,7.34,9.08,8.41,8.06,29.96,29.05,10.18,27.87,53.70,65.11,20.60,96.91,58.07,69.57,16.76,33.93,17.25,37.43,9.62,19.70,13.15,41.17,14.28,35.43,5.20,134.49,28.13,70.72,34.03,54.74,21.11,52.11,29.29,12.93,8.82,,,,29.61,67.85,45.39,35.14,48.33,87.19,16.55,134.14,24.38,28.41,6.95,
02-Aug,Steelhead,9.19,74.40,5.20,141.51,38.10,21.12,39.41,21.69,48.56,36.64,37.73,54.68,37.69,6.62,21.58,18.54,29.95,20.72,54.65,59.82,28.35,42.91,88.27,17.74,32.23,19.40,61.11,19.49,28.23,7.34,9.08,9.04,8.28,30.78,32.64,10.74,30.85,58.75,67.29,21.21,98.56,61.13,74.98,17.23,35.67,18.79,40.67,9.62,21.18,16.21,44.02,14.28,39.58,5.20,141.51,32.70,76.87,34.45,57.32,22.35,54.84,31.33,14.04,10.62,,,,32.51,72.06,50.00,37.37,51.00,91.26,18.56,137.26,26.08,30.68,6.95,
03-Aug,Steelhead,10.30,81.58,5.20,148.16,40.52,22.81,40.82,23.63,51.80,38.48,40.48,58.46,39.53,7.30,25.13,19.23,31.58,22.21,56.40,61.52,30.31,43.75,89.54,18.95,33.42,20.51,66.11,21.31,31.89,10.01,9.08,11.46,9.21,31.36,33.90,11.78,35.05,65.38,71.83,22.69,100.71,64.42,81.65,17.23,35.67,22.28,43.67,9.92,21.98,17.30,44.93,14.86,42.29,5.20,148.16,35.10,84.10,35.25,60.18,24.43,59.44,32.95,15.18,12.29,,,,35.92,81.30,52.51,42.54,54.54,97.42,22.33,138.65,27.12,32.28,8.38,
04-Aug,Steelhead,12.74,87.37,6.52,156.36,43.05,24.27,43.38,26.21,54.21,41.04,42.63,61.87,42.56,7.80,27.12,19.55,33.74,22.71,58.21,64.43,30.61,49.57,95.91,20.71,35.80,22.09,72.74,23.74,32.71,11.61,15.62,12.69,9.77,32.72,36.07,14.21,38.61,66.28,75.23,23.80,103.53,69.19,84.88,17.23,36.76,25.46,47.84,10.53,22.90,19.44,46.74,15.15,45.68,6.52,156.36,37.84,87.99,35.67,65.57,26.40,61.65,33.26,17.62,12.92,,,,38.56,89.72,55.97,47.31,55.91,104.14,24.58,140.5,27.8,34.19,9.55,
05-Aug,Steelhead,14.66,94.19,7.36,159.89,45.71,25.46,45.97,28.47,56.81,43.06,46.06,65.91,45.46,8.07,28.43,19.82,37.56,24.07,60.98,65.27,31.23,51.55,102.32,23.27,38.43,24.93,76.84,26.41,33.01,14.49,17.99,13.55,12.42,34.68,39.07,16.06,44.54,68.93,78.06,24.62,109.73,71.80,85.73,17.78,39.93,25.86,50.21,10.91,23.71,21.07,47.35,17.66,50.08,7.36,159.89,40.96,96.30,39.22,72.00,27.32,63.99,36.30,18.06,15.34,,,,40.04,97.62,59.00,52.15,60.05,112.02,26.66,144.94,29.96,36.64,10.01,
06-Aug,Steelhead,17.14,98.53,8.07,164.75,48.09,25.99,47.55,30.69,60.19,45.09,48.86,69.17,47.28,8.07,28.74,19.82,38.98,25.84,62.67,65.57,32.12,53.66,105.15,26.27,40.25,24.93,78.35,31.01,35.73,16.98,20.70,14.69,14.81,36.70,40.00,17.77,51.07,71.21,82.85,25.15,114.60,73.14,88.54,18.81,48.59,26.78,51.58,10.91,24.60,24.81,48.70,21.82,51.37,8.59,164.75,42.37,101.03,39.91,75.19,29.68,66.51,38.41,22.04,18.15,,,,43.54,105.60,60.93,57.16,63.69,114.86,28.55,148.23,30.84,38.3,10.72,
07-Aug,Steelhead,18.42,103.52,8.95,168.61,50.65,27.18,49.04,32.71,64.01,48.02,51.99,71.93,48.85,8.95,29.63,21.25,40.30,28.49,64.71,65.99,32.42,56.16,107.21,27.21,42.37,25.45,80.32,34.81,36.92,17.26,21.54,15.69,23.52,37.60,41.21,18.08,55.85,72.06,86.73,25.15,119.86,74.51,94.70,23.91,57.07,29.17,52.96,12.22,24.91,26.92,51.24,25.65,56.54,10.29,168.61,49.46,105.73,42.13,80.09,31.70,68.75,42.49,25.26,19.78,,,,47.51,110.65,62.60,59.69,67.30,118.30,29.59,149.92,34.11,39.65,11.74,
08-Aug,Steelhead,19.28,105.35,9.80,171.56,52.96,28.44,50.54,34.48,67.18,50.21,55.10,74.74,50.31,9.80,31.81,21.80,41.70,29.71,65.91,65.99,34.49,58.11,107.49,30.89,44.52,26.58,82.30,36.58,37.54,18.65,22.94,18.22,30.19,38.92,41.21,18.08,59.19,73.44,91.79,28.60,129.51,75.59,96.77,26.87,58.50,30.43,53.87,12.51,25.22,28.47,53.39,29.50,59.08,11.67,171.56,55.43,115.65,44.39,83.57,33.51,69.20,44.53,26.28,23.71,,,,51.08,113.30,65.04,61.96,70.94,121.16,31.68,152.36,38.49,41.42,12.78,
09-Aug,Steelhead,21.23,107.21,10.10,175.97,55.18,29.68,52.37,36.67,69.31,52.45,57.54,77.92,51.24,10.10,34.91,22.42,44.45,30.89,66.82,66.30,34.49,58.56,108.93,34.09,47.52,31.63,84.65,38.75,38.42,20.93,24.49,19.05,37.65,40.68,43.88,18.08,62.79,75.04,93.50,29.06,132.74,78.29,100.35,27.32,61.65,31.28,54.73,13.78,26.38,30.71,55.62,32.50,61.10,13.84,175.97,58.49,121.07,45.76,84.59,35.46,72.09,47.34,26.97,27.02,,,,59.42,116.07,68.40,67.28,74.29,123.97,33.46,152.6,40.3,43.35,12.78,
10-Aug,Steelhead,23.65,107.92,10.52,178.19,57.44,31.41,54.06,38.72,71.19,55.03,60.74,80.71,52.49,10.52,39.28,23.29,45.44,31.76,68.76,67.23,35.42,58.56,109.31,35.35,51.21,37.57,86.47,39.84,39.31,25.10,27.30,20.56,40.37,41.25,47.36,19.49,63.66,76.17,94.95,29.51,139.20,80.34,102.38,28.69,64.64,31.28,56.91,16.06,26.95,32.23,56.50,34.57,63.35,16.60,178.19,67.52,128.71,46.32,88.16,36.95,75.18,49.29,31.36,29.99,,,,65.53,116.56,71.48,71.19,76.56,127.70,35.91,153.28,43.27,45.65,12.78,
11-Aug,Steelhead,24.08,109.04,12.47,180.45,59.85,32.82,55.96,40.57,74.05,57.77,64.18,83.23,54.69,12.47,40.75,23.29,47.38,32.94,71.11,68.14,35.42,59.49,109.88,38.49,53.99,42.77,86.75,40.55,39.61,28.48,28.91,23.10,43.30,41.82,50.01,22.99,65.43,78.43,97.10,29.96,148.03,83.00,105.69,30.05,69.89,31.77,57.72,18.43,27.24,33.41,62.25,39.34,65.42,19.27,180.45,72.76,136.03,47.73,94.89,38.96,77.64,50.56,35.01,32.62,,,,70.82,117.28,72.89,73.85,80.16,130.07,39.54,153.64,44.9,49.14,12.78,
12-Aug,Steelhead,25.62,113.26,13.07,183.15,62.32,33.90,58.74,42.57,77.10,60.38,67.15,85.53,57.25,13.07,41.67,23.56,51.11,34.77,72.50,69.05,36.29,60.10,114.85,43.58,57.98,47.08,88.75,40.55,40.86,31.07,28.91,24.52,47.14,42.25,56.39,25.10,66.66,79.77,97.57,29.96,157.37,85.54,106.89,31.24,80.97,33.91,58.79,19.97,27.70,33.99,64.88,44.61,67.61,22.59,183.15,79.08,141.05,48.60,100.12,42.15,80.89,52.05,38.13,34.22,,,,73.42,119.04,74.85,78.21,82.44,133.46,41.68,154.69,47.01,50.51,13.13,
13-Aug,Steelhead,27.40,117.51,13.33,186.10,64.60,34.07,60.96,44.74,80.31,62.97,70.23,87.06,57.25,13.33,41.67,23.96,52.26,35.22,74.29,69.36,36.29,61.44,120.02,48.35,59.19,53.11,91.05,42.54,43.96,32.19,31.44,24.81,49.79,45.24,60.30,25.98,69.22,82.99,100.36,30.80,165.99,89.02,107.49,31.83,87.68,36.59,59.90,20.39,28.13,34.86,67.85,48.74,71.87,27.22,186.10,83.25,145.41,50.91,105.84,45.87,81.55,52.88,43.52,35.89,,,,75.43,121.22,75.78,81.28,84.11,135.55,42.17,156.11,47.7,51.21,14.22,
14-Aug,Steelhead,29.73,120.83,13.33,189.46,67.10,34.67,63.37,47.17,84.24,65.48,73.34,88.80,57.87,13.33,42.84,24.57,54.67,36.58,75.23,69.97,40.91,65.32,123.19,51.39,60.71,55.70,92.20,45.27,47.89,33.54,32.78,25.37,53.65,47.30,64.97,28.58,70.80,85.62,109.52,32.54,170.65,95.40,110.40,33.22,95.02,38.15,60.49,20.95,29.03,35.18,70.23,50.76,73.67,32.52,189.46,91.10,151.31,52.55,111.37,50.72,82.49,54.30,46.55,37.49,,,,79.78,123.30,76.48,84.42,84.46,138.53,42.65,156.84,49.81,51.7,14.22,
15-Aug,Steelhead,31.02,123.70,14.22,193.39,69.69,36.07,66.12,49.80,87.13,68.06,77.04,90.75,59.07,15.74,44.17,25.20,55.77,38.32,76.50,70.56,44.13,68.46,125.46,58.32,66.59,57.08,95.94,50.04,48.30,34.89,35.38,25.37,60.16,50.20,68.08,29.46,73.77,87.89,113.98,33.69,171.77,97.63,116.64,36.64,98.15,40.03,61.58,20.95,30.35,37.94,71.75,53.45,75.43,36.70,193.39,97.60,155.47,55.53,116.58,54.73,86.55,55.82,52.83,38.83,,,,81.76,127.70,78.67,89.11,84.79,141.99,42.88,157.2,51.22,52.16,14.22,
16-Aug,Steelhead,32.90,128.10,14.89,195.25,71.92,38.06,67.73,52.17,89.67,69.67,81.23,92.43,59.07,18.52,47.50,27.05,55.77,39.22,78.83,70.85,45.92,69.94,127.29,64.36,66.91,58.13,98.56,51.33,48.59,40.50,36.39,26.78,65.33,51.11,70.51,32.46,74.81,88.35,119.03,34.65,173.46,98.08,124.34,41.65,98.59,42.67,63.07,21.18,30.35,38.86,72.99,56.24,76.31,38.89,195.25,102.20,157.22,57.87,128.30,61.79,89.24,58.23,58.43,38.83,,,,84.10,130.59,81.19,92.68,85.15,143.73,43.6,159.1,51.22,52.88,14.89,
17-Aug,Steelhead,34.11,131.25,17.54,201.42,74.17,40.12,69.65,55.00,91.57,72.05,84.60,93.77,60.31,21.17,51.27,27.66,56.72,40.61,80.35,71.48,47.01,71.19,130.50,71.69,66.91,60.02,103.53,52.72,48.87,45.55,39.28,31.20,71.60,51.11,72.06,33.98,75.23,90.19,121.63,34.65,175.43,99.35,131.06,41.65,99.48,45.89,66.53,23.05,30.80,40.25,73.92,57.61,77.58,40.26,201.42,107.71,160.84,61.45,135.87,63.83,91.58,61.17,60.69,41.42,,,,87.58,131.30,81.90,94.13,86.83,146.16,44.52,159.35,52.64,53.25,17.54,
18-Aug,Steelhead,35.44,133.16,18.51,204.16,76.28,42.27,70.99,57.49,93.51,73.89,88.22,95.63,61.69,21.98,56.46,28.85,58.30,40.89,82.37,73.30,47.32,71.80,130.50,76.69,67.09,61.60,105.34,56.36,49.19,48.64,41.56,35.36,77.20,52.52,73.35,35.24,76.83,90.67,125.25,35.77,177.12,100.59,133.17,43.17,102.56,48.84,69.87,23.45,31.40,41.17,76.56,58.77,77.99,42.81,204.16,111.29,163.11,62.34,144.57,66.00,98.55,62.89,63.97,44.40,,,,91.09,133.11,84.56,97.67,89.18,147.82,45.44,160.8,53.37,53.25,18.51,
19-Aug,Steelhead,36.96,137.13,19.23,209.01,78.41,43.15,73.09,60.02,95.87,75.71,90.81,97.71,63.72,21.98,57.98,28.85,60.18,41.20,84.43,74.66,47.93,72.11,133.89,81.99,68.90,65.58,106.66,58.41,51.74,50.41,44.25,37.74,80.70,58.60,74.73,36.77,78.49,92.54,127.97,36.37,181.05,101.49,136.75,43.47,106.00,53.51,73.72,25.01,32.03,42.97,77.77,59.21,79.10,44.63,209.01,112.21,163.11,64.07,149.69,68.02,99.83,64.94,69.54,47.32,,,,93.61,137.23,84.56,100.73,91.06,150.32,48.35,162.96,55.05,53.25,19.23,
20-Aug,Steelhead,38.59,141.45,19.23,213.07,80.14,44.32,74.48,62.41,97.85,76.91,92.99,99.47,66.26,23.14,58.93,28.85,61.11,42.18,84.81,75.56,48.67,72.11,137.02,83.34,70.05,69.96,107.55,59.96,52.58,52.26,46.11,41.08,86.75,63.19,76.55,37.97,82.71,93.76,129.33,37.58,181.92,103.08,140.03,44.64,109.08,55.28,74.17,25.85,32.03,42.97,77.77,61.01,82.17,45.07,213.07,113.61,166.32,65.74,152.89,69.92,100.79,65.93,72.29,50.07,,,,93.85,141.80,85.24,104.94,94.94,150.67,49.06,165.15,55.78,53.25,19.23,
21-Aug,Steelhead,40.04,141.80,19.23,215.33,81.65,45.11,76.18,63.79,99.51,78.21,94.99,101.02,68.12,23.14,59.78,29.31,62.41,43.14,85.41,75.56,48.98,72.59,137.02,86.87,70.70,79.07,108.45,61.48,53.76,53.26,46.11,44.19,91.92,63.19,77.03,38.43,84.97,93.76,129.81,39.27,184.56,103.37,141.80,46.74,113.19,56.51,75.06,27.03,32.03,45.24,77.77,61.32,84.85,46.86,215.33,115.23,166.93,68.32,157.16,71.14,102.70,67.57,73.18,52.92,,,,95.48,141.80,86.57,108.61,96.33,153.76,51.17,167.47,55.78,53.25,19.23,
22-Aug,Steelhead,42.79,144.69,19.23,217.04,83.19,46.18,77.08,65.95,101.61,79.23,97.13,102.41,69.50,24.27,61.57,29.31,63.33,44.78,85.41,76.17,50.03,72.90,137.33,88.70,71.80,80.35,110.18,63.65,55.32,53.72,46.98,46.37,97.74,65.01,78.88,41.59,86.31,93.76,132.97,42.29,186.93,104.26,145.22,48.96,115.72,58.53,75.90,29.07,32.03,45.55,77.77,62.78,87.47,46.86,217.04,116.40,168.99,72.30,159.69,74.46,103.61,68.59,73.85,55.61,,,,96.82,142.55,88.84,111.81,96.82,155.10,52.22,170.03,56.26,53.62,19.23,
23-Aug,Steelhead,43.61,147.05,19.59,218.40,84.66,47.91,78.40,67.39,103.26,80.88,99.22,103.32,72.32,26.30,62.96,29.96,65.20,45.38,86.05,77.69,52.64,72.90,137.65,89.17,72.73,84.58,110.75,66.71,57.09,54.66,46.98,47.72,100.67,65.97,79.77,42.05,88.69,93.76,134.33,43.17,189.67,105.17,148.08,51.18,116.94,60.47,76.72,31.79,33.40,45.86,79.60,64.97,88.78,49.00,218.40,118.93,169.92,74.20,163.04,76.76,104.53,70.93,76.82,57.62,,,,97.51,142.92,89.91,113.42,97.92,155.58,54.31,171.01,56.98,53.62,19.59,
24-Aug,Steelhead,43.77,148.64,19.59,220.12,85.97,48.97,79.34,68.86,105.20,82.02,101.07,104.33,73.28,27.03,64.87,30.59,66.65,46.31,86.51,77.69,52.64,72.90,137.65,91.33,72.73,88.95,111.05,69.60,57.54,54.66,46.98,51.00,102.12,68.43,81.24,42.98,89.67,93.76,138.62,43.17,193.12,106.37,150.07,53.81,120.10,62.17,77.17,32.25,33.40,46.17,80.53,65.43,91.42,52.02,220.12,120.26,172.68,75.24,166.18,77.99,106.30,71.96,79.29,59.01,,,,98.88,142.92,91.67,114.43,99.39,157.26,56.04,171.37,57.7,53.62,19.59,
25-Aug,Steelhead,44.98,152.59,19.59,221.99,87.96,50.10,81.13,70.45,107.53,83.90,104.18,106.85,77.26,27.03,65.44,30.59,67.14,48.09,88.30,78.15,54.00,72.90,138.27,98.43,74.68,91.34,111.51,72.87,60.43,56.94,46.98,53.37,102.58,69.83,81.86,43.46,92.07,94.24,141.48,44.48,195.53,108.59,154.82,54.27,124.85,63.87,79.40,33.14,34.01,47.36,82.88,66.38,92.92,55.63,221.99,123.88,173.91,83.77,172.09,81.37,106.30,72.31,80.60,60.03,,,,111.34,143.65,92.72,115.41,100.53,159.93,61.12,172.11,58.07,53.62,19.59,
26-Aug,Steelhead,46.08,152.81,20.63,225.63,89.22,51.18,81.88,71.15,109.32,86.07,107.07,108.01,79.18,27.98,66.88,30.59,67.14,49.03,91.33,78.79,54.00,72.90,138.57,100.24,74.68,91.34,112.39,73.78,60.43,57.40,46.98,53.37,102.58,71.22,81.86,45.31,92.99,94.71,142.86,45.85,200.36,111.67,154.82,55.19,126.63,65.29,81.97,33.14,35.51,50.11,84.74,67.75,94.41,55.63,225.63,128.20,175.38,83.77,179.65,83.26,106.30,72.31,82.75,61.41,,,,116.51,144.75,93.08,116.83,101.90,161.02,61.12,172.48,58.8,53.62,20.63,
27-Aug,Steelhead,46.08,153.71,20.96,227.00,90.41,52.16,82.50,72.36,111.36,87.45,110.09,109.77,80.24,28.93,68.20,31.19,67.48,49.03,92.54,78.79,54.00,74.80,139.50,101.43,74.68,91.34,112.39,74.65,60.43,58.27,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,45.85,200.36,115.08,154.82,56.08,128.83,70.28,83.25,35.33,36.44,50.42,85.98,68.64,94.41,55.63,227.00,132.45,178.00,83.77,183.64,85.23,106.30,72.31,85.64,65.03,,,,118.91,149.26,93.31,117.52,103.80,162.49,62.88,174.64,59.77,55.09,20.96,
28-Aug,Steelhead,46.44,154.33,21.31,228.88,91.32,53.46,83.63,73.73,112.78,88.75,112.31,110.85,82.22,29.42,69.58,32.57,67.48,50.46,94.07,78.79,56.34,76.71,139.96,103.49,74.68,91.81,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,117.42,154.82,56.08,132.24,71.18,85.27,35.33,38.16,51.31,85.98,70.86,94.85,55.63,228.88,135.01,179.38,83.77,186.59,86.82,106.30,72.31,87.15,68.73,,,,119.61,152.39,93.31,118.59,104.87,163.42,63.59,174.64,60.85,57.17,21.31,
29-Aug,Steelhead,46.44,154.55,21.55,231.27,92.33,53.85,84.83,73.73,115.14,90.93,114.68,111.90,82.80,29.42,69.58,33.52,68.47,51.40,95.49,78.79,56.97,80.17,142.83,103.49,74.68,92.29,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,120.03,154.82,57.44,135.35,73.54,86.24,35.76,41.78,52.53,87.54,73.10,95.29,55.63,231.27,141.73,180.77,83.77,189.78,88.10,106.30,72.31,90.98,70.84,,,,122.55,153.48,93.67,118.96,106.30,164.15,63.96,175.37,61.94,58.59,21.55,
30-Aug,Steelhead,46.44,154.77,21.55,232.72,93.14,54.62,85.54,73.73,116.94,92.30,117.94,112.92,83.95,30.07,70.54,33.83,69.42,51.40,95.49,78.79,58.21,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,57.74,138.09,74.95,86.84,37.42,42.65,52.53,87.54,74.85,95.29,55.63,232.72,147.73,185.71,83.77,192.20,88.79,106.30,72.31,95.99,70.84,,,,124.31,154.55,95.03,120.01,107.39,166.59,64.68,175.37,61.94,59.32,21.55,
31-Aug,Steelhead,46.44,154.77,21.55,234.56,93.78,55.51,85.79,73.73,118.68,93.87,120.33,113.58,83.95,30.66,71.92,35.44,69.42,52.29,95.49,79.12,58.52,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,58.05,141.64,76.31,88.38,39.14,43.56,53.00,88.00,76.29,95.29,55.63,234.56,153.47,189.32,83.77,194.79,89.82,106.30,72.31,98.31,70.84,,,,124.66,154.55,96.95,120.38,107.39,169.11,65.04,175.74,62.3,59.69,21.55,
01-Sep,Steelhead,46.44,155.19,21.55,234.56,94.22,55.75,86.30,73.73,120.10,94.58,123.41,114.07,83.95,30.66,72.86,35.44,69.90,52.60,95.49,79.43,59.94,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,58.05,144.56,77.67,88.97,39.14,45.37,53.48,88.00,77.80,95.71,55.63,234.56,154.33,191.60,83.77,194.79,94.25,106.30,72.31,100.83,70.84,,,,125.01,155.28,97.42,120.86,107.39,170.58,65.28,176.11,62.3,60.43,21.55,
02-Sep,Steelhead,46.44,158.33,21.55,235.82,94.78,56.31,86.82,73.73,122.44,95.84,125.34,114.86,84.29,30.66,74.20,35.44,69.90,53.22,96.89,79.43,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,60.55,148.12,78.60,89.57,41.24,45.68,55.80,88.00,79.02,96.16,55.63,235.82,156.13,194.77,83.77,194.79,94.72,106.30,72.31,102.99,70.84,,,,126.06,158.88,97.78,120.86,107.39,171.65,66.43,176.11,62.3,61.14,21.55,
03-Sep,Steelhead,47.03,160.21,21.55,236.13,95.43,58.27,86.92,73.73,126.34,96.62,127.86,115.80,84.97,30.66,78.94,35.90,70.38,53.22,96.89,79.43,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,66.19,152.32,80.46,89.57,41.69,47.21,56.74,88.00,79.93,96.16,55.63,236.13,158.23,195.86,83.77,194.79,97.47,106.30,72.31,106.72,70.84,,,,127.86,160.71,97.78,121.58,107.39,173.45,68.95,176.85,62.3,61.14,21.55,
04-Sep,Steelhead,47.21,162.34,21.55,237.93,96.16,59.12,87.87,73.73,131.71,97.88,129.53,116.73,84.97,30.66,80.65,35.90,70.38,54.18,97.83,81.33,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,79.96,153.25,81.87,91.36,42.62,48.15,56.74,88.00,82.31,96.62,55.63,237.93,160.01,197.44,83.77,194.79,99.16,106.30,72.31,108.45,70.84,,,,129.83,162.92,98.50,123.74,107.39,174.92,69.32,176.85,62.66,61.14,21.55,
05-Sep,Steelhead,47.31,163.24,21.55,240.96,96.77,61.92,88.54,73.73,134.93,99.21,131.05,117.42,87.28,30.66,83.94,35.90,70.85,54.80,97.83,82.26,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,85.01,157.14,82.60,91.84,42.62,48.62,58.15,88.00,82.31,97.55,55.63,240.96,163.05,197.75,83.77,194.79,99.85,106.30,72.31,112.02,70.84,,,,131.59,163.29,99.20,124.94,108.86,174.92,70.78,176.85,62.66,61.14,21.55,
06-Sep,Steelhead,47.80,165.25,21.55,242.34,97.27,62.52,89.31,73.73,138.75,100.37,132.86,117.90,87.83,30.66,84.60,35.90,70.85,56.34,97.83,82.26,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,90.32,162.67,83.24,91.84,42.62,51.07,58.15,88.00,82.31,98.48,55.63,242.34,165.28,197.75,83.77,194.79,100.97,106.30,72.31,116.32,70.84,,,,131.59,165.12,99.20,125.66,108.86,175.29,70.78,177.57,63.03,61.86,21.55,
07-Sep,Steelhead,47.80,168.53,21.55,243.24,97.58,62.76,89.78,73.73,141.00,101.34,134.27,118.30,87.83,30.66,85.08,35.90,71.32,56.34,97.83,82.26,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,90.32,166.84,83.55,92.29,42.62,51.07,58.46,88.00,82.31,98.94,55.63,243.24,168.95,199.60,83.77,194.79,101.96,106.30,72.31,117.72,70.84,,,,131.59,165.49,99.56,126.76,108.86,176.02,71.14,177.94,63.03,62.59,21.55,
08-Sep,Steelhead,48.05,171.35,21.55,244.61,97.92,63.22,89.78,73.73,143.21,102.27,136.63,118.64,88.75,30.66,85.08,35.90,71.32,56.34,97.83,82.26,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,90.32,170.78,84.03,92.76,42.62,52.31,58.46,88.00,82.31,98.94,55.63,244.61,171.49,202.55,83.77,194.79,104.28,106.30,72.31,119.52,70.84,,,,131.59,165.49,100.63,127.83,109.35,176.02,71.51,177.94,63.4,62.59,21.55,
09-Sep,Steelhead,48.14,175.46,21.55,248.18,98.34,64.16,89.78,73.73,144.14,104.30,139.03,119.07,88.75,30.66,86.95,35.90,71.32,56.34,97.83,82.26,60.55,80.17,142.83,103.49,74.68,95.06,112.39,74.65,60.43,59.21,46.98,53.37,102.58,74.03,82.77,45.31,95.74,94.71,142.86,46.30,200.36,122.76,154.82,90.32,171.72,84.03,94.18,42.62,52.76,59.10,88.00,82.31,98.94,55.63,248.18,177.60,204.04,83.77,194.79,107.93,106.30,72.31,121.60,70.84,,,,132.64,165.49,100.63,128.19,110.07,176.39,72.95,177.94,63.77,62.59,21.55,
